deck_id,deck_name,archetype,slot,card_id,card_name,card_class,card_type,expansion,collection_no,is_ace_spec,is_basic_pokemon
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,11,743,Alakazam,Pokemon,POKEMON,MEG,56,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,12,305,Dunsparce,Pokemon,POKEMON,JTG,120,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,13,305,Dunsparce,Pokemon,POKEMON,JTG,120,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,14,305,Dunsparce,Pokemon,POKEMON,JTG,120,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,15,66,Dudunsparce,Pokemon,POKEMON,TEF,129,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,16,66,Dudunsparce,Pokemon,POKEMON,TEF,129,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,17,66,Dudunsparce,Pokemon,POKEMON,TEF,129,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,18,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,19,222,Dedenne,Pokemon,POKEMON,SSP,87,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,20,521,Elgyem,Pokemon,POKEMON,BLK,40,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,21,142,Genesect,Pokemon,POKEMON,SFA,40,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,22,858,Psyduck,Pokemon,POKEMON,ASC,39,False,True
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,23,1231,Dawn,Trainer,SUPPORTER,PFL,87,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,24,1231,Dawn,Trainer,SUPPORTER,PFL,87,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,25,1231,Dawn,Trainer,SUPPORTER,PFL,87,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,26,1231,Dawn,Trainer,SUPPORTER,PFL,87,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,27,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,28,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,29,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,30,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,31,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,32,1184,Lana’s Aid,Trainer,SUPPORTER,TWM,155,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,33,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,34,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,35,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,36,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,37,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,38,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,39,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,40,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,41,1079,Rare Candy,Trainer,ITEM,SVI,191,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,42,1079,Rare Candy,Trainer,ITEM,SVI,191,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,43,1079,Rare Candy,Trainer,ITEM,SVI,191,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,44,1081,Enhanced Hammer,Trainer,ITEM,TWM,148,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,45,1081,Enhanced Hammer,Trainer,ITEM,TWM,148,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,46,1129,Sacred Ash,Trainer,ITEM,DRI,168,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,47,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,48,1161,Handheld Fan,Trainer,TOOL,TWM,150,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,49,1161,Handheld Fan,Trainer,TOOL,TWM,150,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,50,1156,Lucky Helmet,Trainer,TOOL,TWM,158,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,51,1266,Nighttime Mine,Trainer,STADIUM,ASC,197,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,52,1266,Nighttime Mine,Trainer,STADIUM,ASC,197,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,53,1266,Nighttime Mine,Trainer,STADIUM,ASC,197,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,54,1266,Nighttime Mine,Trainer,STADIUM,ASC,197,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,55,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,56,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,57,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,58,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,59,5,Basic {P} Energy,Energy,BASIC_ENERGY,SVE,5,False,False
EX_07,Alakazam / Dudunsparce / Nighttime Mine,Alakazam Nighttime Mine control,60,13,Enriching Energy,Energy,SPECIAL_ENERGY,SSP,191,True,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,1,878,Hop's Phantump,Pokemon,POKEMON,ASC,95,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,2,878,Hop's Phantump,Pokemon,POKEMON,ASC,95,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,3,878,Hop's Phantump,Pokemon,POKEMON,ASC,95,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,4,878,Hop's Phantump,Pokemon,POKEMON,ASC,95,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,5,879,Hop's Trevenant,Pokemon,POKEMON,ASC,96,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,6,879,Hop's Trevenant,Pokemon,POKEMON,ASC,96,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,7,879,Hop's Trevenant,Pokemon,POKEMON,ASC,96,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,8,304,Hop’s Snorlax,Pokemon,POKEMON,JTG,117,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,9,304,Hop’s Snorlax,Pokemon,POKEMON,JTG,117,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,10,309,Hop’s Wooloo,Pokemon,POKEMON,JTG,135,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,11,310,Hop’s Dubwool,Pokemon,POKEMON,JTG,136,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,12,311,Hop’s Cramorant,Pokemon,POKEMON,JTG,138,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,13,272,Lillie’s Clefairy ex,Pokemon,POKEMON,JTG,56,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,14,343,Shaymin,Pokemon,POKEMON,DRI,10,False,True
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,15,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,16,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,17,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,18,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,19,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,20,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,21,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,22,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,23,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,24,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,25,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,26,1193,Hassel,Trainer,SUPPORTER,TWM,151,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,27,1193,Hassel,Trainer,SUPPORTER,TWM,151,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,28,1209,Ruffian,Trainer,SUPPORTER,JTG,157,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,29,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,30,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,31,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,32,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,33,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,34,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,35,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,36,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,37,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,38,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,39,1115,Hop’s Bag,Trainer,ITEM,JTG,147,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,40,1115,Hop’s Bag,Trainer,ITEM,JTG,147,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,41,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,42,1092,Secret Box,Trainer,ITEM,TWM,163,True,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,43,1123,Switch,Trainer,ITEM,SVI,194,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,44,1171,Hop’s Choice Band,Trainer,TOOL,JTG,148,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,45,1171,Hop’s Choice Band,Trainer,TOOL,JTG,148,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,46,1171,Hop’s Choice Band,Trainer,TOOL,JTG,148,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,47,1171,Hop’s Choice Band,Trainer,TOOL,JTG,148,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,48,1174,Air Balloon,Trainer,TOOL,BLK,79,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,49,1255,Postwick,Trainer,STADIUM,JTG,154,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,50,1255,Postwick,Trainer,STADIUM,JTG,154,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,51,1255,Postwick,Trainer,STADIUM,JTG,154,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,52,1255,Postwick,Trainer,STADIUM,JTG,154,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,53,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,54,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,55,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,56,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,57,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,58,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,59,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_08,Hop's Trevenant / Postwick,Hop Trevenant tempo,60,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,1,65,Dunsparce,Pokemon,POKEMON,TEF,128,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,2,65,Dunsparce,Pokemon,POKEMON,TEF,128,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,3,305,Dunsparce,Pokemon,POKEMON,JTG,120,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,4,305,Dunsparce,Pokemon,POKEMON,JTG,120,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,5,66,Dudunsparce,Pokemon,POKEMON,TEF,129,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,6,66,Dudunsparce,Pokemon,POKEMON,TEF,129,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,7,66,Dudunsparce,Pokemon,POKEMON,TEF,129,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,8,848,Buneary,Pokemon,POKEMON,PFL,83,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,9,848,Buneary,Pokemon,POKEMON,PFL,83,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,10,758,Buneary,Pokemon,POKEMON,MEG,107,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,11,849,Mega Lopunny ex,Pokemon,POKEMON,PFL,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,12,849,Mega Lopunny ex,Pokemon,POKEMON,PFL,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,13,849,Mega Lopunny ex,Pokemon,POKEMON,PFL,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,14,174,Fan Rotom,Pokemon,POKEMON,SCR,118,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,15,791,Moltres,Pokemon,POKEMON,PFL,14,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,16,109,Abra,Pokemon,POKEMON,TWM,80,False,True
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,17,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,18,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,19,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,20,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,21,1229,Wally's Compassion,Trainer,SUPPORTER,MEG,132,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,22,1229,Wally's Compassion,Trainer,SUPPORTER,MEG,132,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,23,1229,Wally's Compassion,Trainer,SUPPORTER,MEG,132,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,24,1229,Wally's Compassion,Trainer,SUPPORTER,MEG,132,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,25,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,26,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,27,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,28,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,29,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,30,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,31,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,32,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,33,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,34,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,35,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,36,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,37,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,38,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,39,1152,Poké Pad,Trainer,ITEM,POR,81,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,40,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,41,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,42,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,43,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,44,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,45,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,46,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,47,1174,Air Balloon,Trainer,TOOL,BLK,79,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,48,1174,Air Balloon,Trainer,TOOL,BLK,79,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,49,1174,Air Balloon,Trainer,TOOL,BLK,79,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,50,1264,Battle Cage,Trainer,STADIUM,PFL,85,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,51,1264,Battle Cage,Trainer,STADIUM,PFL,85,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,52,1264,Battle Cage,Trainer,STADIUM,PFL,85,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,53,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,54,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,55,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,56,11,Mist Energy,Energy,SPECIAL_ENERGY,TEF,161,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,57,2,Basic {R} Energy,Energy,BASIC_ENERGY,SVE,2,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,58,2,Basic {R} Energy,Energy,BASIC_ENERGY,SVE,2,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,59,2,Basic {R} Energy,Energy,BASIC_ENERGY,SVE,2,False,False
EX_09,Mega Lopunny / Dudunsparce / Battle Cage,Mega Lopunny Battle Cage tempo,60,13,Enriching Energy,Energy,SPECIAL_ENERGY,SSP,191,True,False
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,1,677,Riolu,Pokemon,POKEMON,MEG,76,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,2,677,Riolu,Pokemon,POKEMON,MEG,76,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,3,677,Riolu,Pokemon,POKEMON,MEG,76,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,4,678,Mega Lucario ex,Pokemon,POKEMON,MEG,77,False,False
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,5,678,Mega Lucario ex,Pokemon,POKEMON,MEG,77,False,False
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,6,678,Mega Lucario ex,Pokemon,POKEMON,MEG,77,False,False
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,7,676,Solrock,Pokemon,POKEMON,MEG,75,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,8,676,Solrock,Pokemon,POKEMON,MEG,75,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,9,676,Solrock,Pokemon,POKEMON,MEG,75,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,10,673,Makuhita,Pokemon,POKEMON,MEG,72,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,11,673,Makuhita,Pokemon,POKEMON,MEG,72,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,12,674,Hariyama,Pokemon,POKEMON,MEG,73,False,False
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,13,674,Hariyama,Pokemon,POKEMON,MEG,73,False,False
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,14,675,Lunatone,Pokemon,POKEMON,MEG,74,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,15,675,Lunatone,Pokemon,POKEMON,MEG,74,False,True
EX_10,Mega Lucario / Fighting Box,Mega Lucario Fighting toolbox,16,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True
