deck_id,deck_name,archetype,card_id,card_name,card_class,card_type,expansion,collection_no,is_ace_spec,is_basic_pokemon,quantity
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1031,Mega Starmie ex,Pokemon,POKEMON,POR,21,False,False,2
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True,1
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False,4
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,1
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False,3
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,4
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,2
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1198,Crispin,Trainer,SUPPORTER,SCR,133,False,False,2
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1213,Judge,Trainer,SUPPORTER,SVI,176,False,False,2
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1225,Hilda,Trainer,SUPPORTER,WHT,84,False,False,4
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,4
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1229,Wally's Compassion,Trainer,SUPPORTER,MEG,132,False,False,1
EX_16,Mega Starmie / Mega Froslass / Munkidori,Mega Starmie Froslass damage-counter combo,1260,Risky Ruins,Trainer,STADIUM,MEG,127,False,False,2
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,7,Basic {D} Energy,Energy,BASIC_ENERGY,SVE,7,False,False,9
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,104,Froslass,Pokemon,POKEMON,TWM,53,False,False,3
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,112,Munkidori,Pokemon,POKEMON,TWM,95,False,True,4
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,235,Budew,Pokemon,POKEMON,PRE,4,False,True,1
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,646,Marnie's Impidimp,Pokemon,POKEMON,DRI,134,False,True,4
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,647,Marnie's Morgrem,Pokemon,POKEMON,DRI,135,False,False,2
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,648,Marnie's Grimmsnarl ex,Pokemon,POKEMON,DRI,136,False,False,3
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,689,Yveltal,Pokemon,POKEMON,MEG,88,False,True,1
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,860,Snorunt,Pokemon,POKEMON,ASC,46,False,True,3
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1079,Rare Candy,Trainer,ITEM,SVI,191,False,False,2
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False,3
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1092,Secret Box,Trainer,ITEM,TWM,163,True,False,1
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,3
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,4
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1174,Air Balloon,Trainer,TOOL,BLK,79,False,False,1
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,2
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1213,Judge,Trainer,SUPPORTER,SVI,176,False,False,2
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False,4
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,4
EX_17,Marnie's Grimmsnarl / Froslass,Marnie Grimmsnarl damage spread,1259,Spikemuth Gym,Trainer,STADIUM,DRI,169,False,False,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,7,Basic {D} Energy,Energy,BASIC_ENERGY,SVE,7,False,False,8
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,112,Munkidori,Pokemon,POKEMON,TWM,95,False,True,2
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,141,Pecharunt ex,Pokemon,POKEMON,SFA,39,False,True,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,257,N’s Darumaka,Pokemon,POKEMON,JTG,26,False,True,2
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,258,N’s Darmanitan,Pokemon,POKEMON,JTG,27,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,292,N’s Zorua,Pokemon,POKEMON,JTG,97,False,True,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,293,N’s Zoroark ex,Pokemon,POKEMON,JTG,98,False,False,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,689,Yveltal,Pokemon,POKEMON,MEG,88,False,True,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,848,Buneary,Pokemon,POKEMON,PFL,83,False,True,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,849,Mega Lopunny ex,Pokemon,POKEMON,PFL,84,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,906,N's Zekrom,Pokemon,POKEMON,ASC,155,False,True,2
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1093,Scoop Up Cyclone,Trainer,ITEM,TWM,162,True,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,2
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1113,N’s PP Up,Trainer,ITEM,JTG,153,False,False,3
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1162,Binding Mochi,Trainer,TOOL,SFA,55,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1188,Ciphermaniac’s Codebreaking,Trainer,SUPPORTER,TEF,145,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1197,Xerosic’s Machinations,Trainer,SUPPORTER,SFA,64,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1205,Cyrano,Trainer,SUPPORTER,SSP,170,False,False,2
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1211,Black Belt’s Training,Trainer,SUPPORTER,PRE,96,False,False,1
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,4
EX_18,N's Zoroark / Darmanitan / Zekrom,N Zoroark attack toolbox,1253,N’s Castle,Trainer,STADIUM,JTG,152,False,False,2
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,7,Basic {D} Energy,Energy,BASIC_ENERGY,SVE,7,False,False,9
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,112,Munkidori,Pokemon,POKEMON,TWM,95,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,122,Tatsugiri,Pokemon,POKEMON,TWM,131,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,141,Pecharunt ex,Pokemon,POKEMON,SFA,39,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,235,Budew,Pokemon,POKEMON,PRE,4,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,257,N’s Darumaka,Pokemon,POKEMON,JTG,26,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,258,N’s Darmanitan,Pokemon,POKEMON,JTG,27,False,False,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,292,N’s Zorua,Pokemon,POKEMON,JTG,97,False,True,4
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,293,N’s Zoroark ex,Pokemon,POKEMON,JTG,98,False,False,4
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,689,Yveltal,Pokemon,POKEMON,MEG,88,False,True,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,906,N's Zekrom,Pokemon,POKEMON,ASC,155,False,True,2
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1080,Unfair Stamp,Trainer,ITEM,TWM,165,True,False,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False,4
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,2
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1113,N’s PP Up,Trainer,ITEM,JTG,153,False,False,4
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False,3
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,3
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1162,Binding Mochi,Trainer,TOOL,SFA,55,False,False,2
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,3
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1205,Cyrano,Trainer,SUPPORTER,SSP,170,False,False,3
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1211,Black Belt’s Training,Trainer,SUPPORTER,PRE,96,False,False,1
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,4
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1253,N’s Castle,Trainer,STADIUM,JTG,152,False,False,2
EX_19,N's Zoroark / Reshiram / Tatsugiri,N Zoroark Reshiram toolbox,1256,Team Rocket's Watchtower,Trainer,STADIUM,DRI,180,False,False,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,2,Basic {R} Energy,Energy,BASIC_ENERGY,SVE,2,False,False,5
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,119,Dreepy,Pokemon,POKEMON,TWM,128,False,True,3
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,120,Drakloak,Pokemon,POKEMON,TWM,129,False,False,3
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,202,Victini,Pokemon,POKEMON,SSP,21,False,True,2
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,343,Shaymin,Pokemon,POKEMON,DRI,10,False,True,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,352,Ethan's Cyndaquil,Pokemon,POKEMON,DRI,32,False,True,4
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,353,Ethan's Quilava,Pokemon,POKEMON,DRI,33,False,False,4
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,354,Ethan's Typhlosion,Pokemon,POKEMON,DRI,34,False,False,3
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1079,Rare Candy,Trainer,ITEM,SVI,191,False,False,2
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1086,Buddy-Buddy Poffin,Trainer,ITEM,TEF,144,False,False,3
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1092,Secret Box,Trainer,ITEM,TWM,163,True,False,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,3
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1114,Redeemable Ticket,Trainer,ITEM,JTG,156,False,False,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False,4
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1129,Sacred Ash,Trainer,ITEM,DRI,168,False,False,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,4
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1175,Brave Bangle,Trainer,TOOL,WHT,80,False,False,2
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,2
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1191,Kieran,Trainer,SUPPORTER,TWM,154,False,False,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1215,Ethan's Adventure,Trainer,SUPPORTER,DRI,165,False,False,4
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1223,Harlequin,Trainer,SUPPORTER,WHT,83,False,False,1
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,3
EX_20,Ethan's Typhlosion / Drakloak,Ethan Typhlosion single-Prize tempo,1264,Battle Cage,Trainer,STADIUM,PFL,85,False,False,2
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,7,Basic {D} Energy,Energy,BASIC_ENERGY,SVE,7,False,False,2
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,8,Basic {M} Energy,Energy,BASIC_ENERGY,SVE,8,False,False,9
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,57,Relicanth,Pokemon,POKEMON,TEF,84,False,True,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,112,Munkidori,Pokemon,POKEMON,TWM,95,False,True,2
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,140,Fezandipiti ex,Pokemon,POKEMON,SFA,38,False,True,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,142,Genesect,Pokemon,POKEMON,SFA,40,False,True,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,169,Duraludon,Pokemon,POKEMON,SCR,106,False,True,4
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,190,Archaludon ex,Pokemon,POKEMON,SSP,130,False,False,3
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,695,Mega Mawile ex,Pokemon,POKEMON,MEG,94,False,True,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,4
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1119,Energy Search,Trainer,ITEM,SVI,172,False,False,3
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False,4
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1122,Pokégear 3.0,Trainer,ITEM,SVI,186,False,False,2
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,4
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1159,Hero’s Cape,Trainer,TOOL,TEF,152,True,False,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1174,Air Balloon,Trainer,TOOL,BLK,79,False,False,2
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,4
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1192,Carmine,Trainer,SUPPORTER,TWM,145,False,False,3
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1197,Xerosic’s Machinations,Trainer,SUPPORTER,SFA,64,False,False,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1211,Black Belt’s Training,Trainer,SUPPORTER,PRE,96,False,False,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1219,Team Rocket's Petrel,Trainer,SUPPORTER,DRI,176,False,False,1
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,4
EX_21,Archaludon / Mega Mawile / Relicanth,Archaludon Mawile midrange,1256,Team Rocket's Watchtower,Trainer,STADIUM,DRI,180,False,False,1
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,5,Basic {P} Energy,Energy,BASIC_ENERGY,SVE,5,False,False,8
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,20,Rock Fighting Energy,Energy,SPECIAL_ENERGY,POR,88,False,False,4
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,56,Flutter Mane,Pokemon,POKEMON,TEF,78,False,True,1
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,131,Duskull,Pokemon,POKEMON,SFA,18,False,True,3
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,132,Dusclops,Pokemon,POKEMON,SFA,19,False,False,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,133,Dusknoir,Pokemon,POKEMON,SFA,20,False,False,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,184,Latias ex,Pokemon,POKEMON,SSP,76,False,True,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,272,Lillie’s Clefairy ex,Pokemon,POKEMON,JTG,56,False,True,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,766,Mega Diancie ex,Pokemon,POKEMON,PFL,41,False,True,3
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1071,Meowth ex,Pokemon,POKEMON,POR,62,False,True,1
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1079,Rare Candy,Trainer,ITEM,SVI,191,False,False,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1092,Secret Box,Trainer,ITEM,TWM,163,True,False,1
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1097,Night Stretcher,Trainer,ITEM,SFA,61,False,False,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1121,Ultra Ball,Trainer,ITEM,SVI,196,False,False,4
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1146,Wondrous Patch,Trainer,ITEM,PFL,94,False,False,4
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1152,Poké Pad,Trainer,ITEM,POR,81,False,False,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1163,Powerglass,Trainer,TOOL,SFA,63,False,False,2
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1172,Lillie’s Pearl,Trainer,TOOL,JTG,151,False,False,1
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1182,Boss’s Orders,Trainer,SUPPORTER,PAL,172,False,False,3
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1213,Judge,Trainer,SUPPORTER,SVI,176,False,False,3
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1227,Lillie's Determination,Trainer,SUPPORTER,MEG,119,False,False,4
EX_22,Mega Diancie / Dusknoir / Lillie's Clefairy,Mega Diancie Dusknoir combo,1263,Mystery Garden,Trainer,STADIUM,MEG,122,False,False,4
